metabolite_id,smiles,chemotype
86903,C/C=C(\CO)C(=O)O[C@H]1[C@H](O)C(C(=O)OC)O[C@@H]2C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](OC)[C@H]3O[C@]21O,Nucleoside
86904,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C[C@H]3OC(C(=O)O)[C@@H](O)[C@H](O)[C@]3(O)O[C@H]2[C@H]1O,Nucleoside
86905,CC(C)C[C@H](C)NC(=O)CNC(=O)CNC(=O)c1csc([C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)c2csc([C@@H](Cc3ccccc3)NC(=O)CNC(=O)c3cscn3)n2)n1,Ripp
86906,C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)ccc([C@H]3O[C@H](C)[C@H](OC(C)=O)[C@H](N(C)C)[C@H]3O)c21,TypeIIPolyketide
86907,C/C=C/[C@H]1O[C@]1(C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(ccc([C@@H]2C[C@@](C)(N(C)C)[C@@H](OC(C)=O)[C@@H](C)O2)c1O)C3=O,TypeIIPolyketide
86908,C/C(=C\C=C\[C@@H](C)C[C@]1(C)O[C@H](C)[C@H](O)[C@@H](C)[C@H]1O)[C@H]1O[C@@H](CC(=O)O)C[C@@H](O)[C@@H]1C,TypeIPolyketide
86909,CC1=CC[C@@]23OC(C)(C)[C@@H](Cl)C[C@]2(Cl)C(=O)c2c(cc(O)c(c2O)CC(C)=CCC1)C3=O,TypeIIPolyketide
86910,CC(=O)C1O[C@@H](Oc2ccc(/C=C(\C)C(=O)N[C@@H]3[C@H](O)[C@@H](O)[C@@H]4OCO[C@H]4[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,Aminoglycoside
86911,CC1=CC(C)[C@H](O)[C@H](C)/C=C\[C@H](O)C=CC(C)C(=O)C[C@@H](O)[C@@H](C)/C=C/C=CCCC(=O)N=C2C(=O)C(=O)c3c(cc(C)c(O)c3C1=O)C2=O,TypeIPolyketide
86912,CSCCC(NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC(C(=O)NC=C1C=C[C@H](n2ccc(=O)[nH]c2=O)O1)[C@H](C)N(C)C(=O)C1Cc2cc(O)ccc2[C@H](C)N1,NonRibosomalPeptide
86913,CC=CC(C)=CC(C)C(=O)C[C@@H](CCCC1CC(=O)NC(=O)C1)O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,TypeIPolyketide
86914,CSCCC(NC(=O)NC(Cc1cccc(Br)c1)C(=O)O)C(=O)NC(C(=O)N/C=C1\C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1)[C@H](C)N(C)C(=O)C(N)Cc1ccccc1,NonRibosomalPeptide
86915,CC[C@H]1O[C@@](O)([C@](C)(O)C(=O)NC2C(=O)N3NCCCC3C(=O)N(O)CC(=O)N3NCCCC3C(=O)N3NCCCC3C(=O)N(O)C([C@@H](C)O)C(=O)O[C@H]2C(C)C)CC[C@@H]1CC(=O)OC,NonRibosomalPeptide
86916,CO[C@H]1C[C@@H](C)O[C@@H](O[C@@H]2C(C)=CCC(=O)C(C)=CC(C)C(=O)C(C)[C@@H](O)CC(=O)O[C@H]([C@H](C)[C@H](C)O)[C@H](C)[C@H](O)C=CCC(=O)[C@@](C)(O)C[C@H]2C)[C@@H]1O,TypeIPolyketide
86917,CCC/C=C/C=C/C=C\C(=O)NC1=C[C@](O)(/C=C/C=CCCC(=O)N=C2C(=O)CCC2=O)[C@H]2OC2C1=O,TypeIPolyketide
86920,CC[C@@H]1O[C@]12[C@H](O)C[C@@H](C(CC(C)C)C(=O)c1cc([C@H](OC)C(C)C)c(O)c(C=O)c1O)O[C@H]2O,TypeIPolyketide
86922,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCSSCCN,NRPS-IndependentSiderophore
86923,CSCc1nc2c([nH]c1=O)=C(C)[C@]1(C(=O)N(C)c3ccccc31)[C@]1(O)CCC(C(=O)O)C=21,Alkaloid
86925,CC(NC(=O)NC(Cc1ccccc1)C(=O)O)C(=O)NC(C(=O)N/C=C1/C[C@@H](O)[C@@H](n2ccc(=O)[nH]c2=O)O1)[C@@H](C)N(C)C(=O)C(Cc1cccc(O)c1)NC(=O)CN,NonRibosomalPeptide
86926,CC(=O)NC(C(=O)NC(C)C(=O)NC(C(=O)O)C(C)C)[C@H](N)CC[C@H](O)[C@H](O)C[C@@H]1CN(C(N)=O)C(N)=N1,NonRibosomalPeptide
86927,CC[C@H]1C=CC=CC[C@@H](CO)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)[C@H](O)[C@@H](C)C=CC(=O)O[C@H]2C(C)[C@]3(O[C@@H](C[C@@H](C)O)[C@@H](C)CC3=O)O[C@H](CC1)[C@@H]2C,TypeIPolyketide
86928,CC[C@H]1OC(=O)C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](O)CC(C)C(=O)C=CC(C)=CC1CO[C@H]1O[C@H](C)[C@H](O)[C@H](OC)[C@@H]1OC,TypeIPolyketide
86929,COC(=O)C[C@H]1C[C@]2(S[C@]34C[C@H](CC(=O)OC)O[C@H](C)[C@]3(O)C(=O)c3c(ccc(O[C@H]5OC(C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)c3O)C4=O)C(=O)c3cccc(O)c3C(=O)[C@]2(O)[C@H](C)O1,TypeIIPolyketide
86931,COc1cccc2c1C(=O)c1c(O[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)cc3c(c1[C@]2(C)O)C(=O)C[C@](C)(O)C3,TypeIIPolyketide
86932,CC[C@@]1(O)O[C@H](/C(=C/[C@@H](C)[C@H](/C=C/[C@@](C)(O)[C@H]2CC[C@H](OC)[C@H]2/C=C/C(C)=C/[C@H](C)[C@H](C)O)O[C@@H]2C[C@@H](NC(C)=O)[C@@H](O)[C@@H](C)O2)OC)[C@@H](C)[C@@H](O)[C@H]1OC,TypeIPolyketide
86933,CC1=C/C=C/C(C)=C\C[C@H](C)NC(=O)/C(CC(C)C)=C/C(C)=C\C=C\C=C\[C@H](C)[C@@H](O[C@@H]2OC[C@@H](O[C@H]3C[C@@](C)(O)[C@H](N(C)C)[C@@H](C)O3)[C@H](O)[C@H]2N)/C=C\C=C\1,TypeIPolyketide
86934,CC[C@@H](C)C1C(=O)NC([C@H](O)CC)C(=O)N(C)C(Cc2c[nH]c3ccc(OC)cc23)C(=O)O[C@H](C)C(NC(=O)C(NC=O)C(C)C)C(=O)NC(Cc2ccc(OC)cc2)C(=O)NC(C)C(=O)N1C,NonRibosomalPeptide
86935,C=C1C(=O)Nc2cc(O)cc(c2O)[C@@H](Nc2cc(O)ccc2C(=O)O)C/C=C\C=C\[C@H]1O,TypeIIPolyketide
86936,CC1NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)C=CC=CCCCO)COC(=O)C2C[C@@H](C)CN2C1=O,NonRibosomalPeptide
86937,CN=C(N)NCCCCC/C=C(\C)C[C@H](C)[C@@H]1OC(=O)C(C)[C@@H](O)/C=C/[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H](O)C[C@@]2(OC)O[C@@H](C[C@@H](OC(=O)CC(=O)O)C[C@H](O)C[C@H](O)[C@H](C)[C@@H](O)/C(C)=C\CCC1C)C[C@H](O)[C@@H]2O,TypeIPolyketide
86938,CSCCC(NC(=O)NC(Cc1cccc(O)c1)C(=O)O)C(=O)NC(C(=O)N/C=C1/C[C@H](O)[C@H](N2CCC(=O)NC2=O)O1)[C@H](C)N(C)C(=O)C1Cc2cc(O)ccc2[C@H](C)N1,NonRibosomalPeptide
86940,CCCC1=CC(C)C[C@@H](C)C[C@H](OC)[C@H]2O[C@](O)(CC(=O)N3CCCC(C3)C(=O)O[C@H](/C(C)=C\[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,TypeIPolyketide
86942,COc1cc(-c2ccc[nH]2)[nH]c1C1=C2CCCCCCCCc3cc(c1[nH]3)[C@H]2C(C)C,Alkaloid
86943,CC[C@@]1(O)C[C@@H](O[C@H]2CC[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1CO,TypeIIPolyketide
86944,CO[C@@H]1[C@H](N(C)C=O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Alkaloid
86945,C[C@]12O[C@H](C[C@@H](O)[C@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Alkaloid
86946,CCCCCCC(C(=O)OC)[C@H](OC(=O)CNC=O)c1cccc2nc3c(C(=O)OC)cccc3nc12,Alkaloid
86948,C/C(=C\C=C\C=C\C=C\CC/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C/C[C@@H](O)C(C)C(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)/C=C/C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@H](O)/C=C\C[C@@H](O)/C=C/C[C@@H](O)C[C@@H](O)CCCN)C(=O)O,TypeIPolyketide
86950,CC[C@@]1(O)C[C@@H](O[C@H]2CC[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(c(O)c3c(O)c4cccc(O)c4c(O)c3c2O)C1C(=O)OC,TypeIIPolyketide
86951,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)O.[Fe+3],NRPS-IndependentSiderophore
86952,CC[C@]1(O)C[C@@H](O)c2cc3c(c(O)c2[C@@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,TypeIIPolyketide
86953,CCC[C@H](C)/C=C(\C)[C@H](O)[C@H](C)/C=C/CC[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O[C@H](C(C)C(=O)O)CC[C@@H]1C,TypeIPolyketide
86954,CC[C@@H]1C[C@]23OC(=O)C(OC(=O)[C@@]4(C)[C@@H](CCCC[C@@]2(C)C=C1C(=O)O)C(C)=C[C@H]1[C@@H](O[C@@H]2O[C@H](C)[C@H](OC(=O)c5c(C)cccc5OC)[C@@H](O[C@H]5C[C@H](O)[C@H](OC)[C@@H](C)O5)[C@H]2O)[C@@H](O[C@H]2O[C@H](C)[C@H](OC)[C@](C)(O)[C@@H]2OC)CC[C@@H]14)C3=O,TypeIIPolyketide
86955,CC[C@H](C)C1NC(=O)C(c2cc(O)c(C)c(O)c2Cl)NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)CC(=O)C(C)C[C@H](C)C[C@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)NC(=O)CNC1=O,NonRibosomalPeptide
86959,C[C@@H](CC[C@@H](O)[C@@H](O)[C@@H](O)CN)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@H]12,Terpene
86961,COC(C(=O)C(O)C(C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)C1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,TypeIIPolyketide
86963,COc1cc(C)c(-c2cc(OC)c(Cl)c3c2C(=O)[C@]2(O)C(=O)c4c(O)c(Cl)c(O)c(Cl)c4C(C)(C)[C@H]2C3)c(OC)c1,TypeIIPolyketide
86964,COC1=CC(C)=CC(C)[C@H](O)[C@@H](C)[C@H](O)/C(C)=C/C=C/[C@H](OC)[C@H]([C@@H](C)[C@@H](O)C(C)C(=O)C=CC(C)[C@H](O)C(C)C)OC1=O,TypeIPolyketide
86965,CC1=CC=CC(C)C(=O)O[C@@H]([C@@H](C)CCC/C=C/CCCN=C(N)N)[C@H](C)/C=C/C=C(/C)[C@H](O)C[C@@H](O)C[C@H](O)C[C@@H](OC(=O)CCCCC(C)C)CC2C[C@@H](O)[C@H](O)[C@](O)(C[C@H](O)[C@@H](C)CC[C@@H](O)[C@@H](C)[C@H](O)C[C@@H]1O)O2,TypeIPolyketide
86966,O=C(O)C[C@@H]1C[C@@]23C(C(=O)c4c(O)cccc4[C@]2(O)O1)[C@H]([C@H](O)CC(=O)O)[C@]1(O)C(=O)c2cccc(O)c2C(=O)[C@]31O,TypeIIPolyketide
86967,C/C(=C\C=C\C=C\CC/C=C/[C@@H](C)[C@H](O)[C@@H](C)[C@H](O)/C=C/C=C/C=C/C=C/C=C/C=C/C[C@@H](O)C(C)C(=O)C[C@H](O)C[C@H](O)/C=C/C[C@H](O)C[C@@H](O)C[C@H](O)/C=C/C[C@@H](O)C[C@H](O)/C=C/C[C@@H](O)C[C@@H](O)CCCN)C(=O)O,TypeIPolyketide
86968,CC[C@@H]1[C@H](O)[C@H](C)C/C(C)=C/C=C/[C@@H](OC)[C@H]([C@H](C)[C@H](O)[C@H](C)[C@@]2(O)C[C@H](OC(=O)/C=C/C(=O)O)[C@H](C)[C@H](C)O2)OC(=O)C(OC)=CC(C)=CC(C)[C@H]1O,TypeIPolyketide
86969,CC[C@H](C)CCCCCCCCC(=O)N(C)C(CO)C(=O)NC(C)C(=O)NCC(=O)N(C)C(C(=O)NC(C)C(=O)O)c1ccc(O)cc1,NonRibosomalPeptide
86970,COc1cc(OC)c(-c2cc(OC)c(Cl)c3c2C(=O)[C@@]2(O)C(=O)c4c(O)c(Cl)c(O)c(Br)c4C(C)(C)[C@@H]2C3)c(C)c1Cl,TypeIIPolyketide
86971,CC1CC(C)C(=O)C2C(=O)O[C@]34C[C@@](C)(O)[C@]5(C)O[C@@]23C(C[C@@H]4[C@@H]5O)C1=O,TypeIPolyketide
86972,CC(C)C(=O)O[C@H]1[C@H]2C=C[C@@H]3C[C@@H]4C[C@@H]5CC(=O)[C@@]4(C[C@@H]3[C@H]2C[C@H]1C)C(=O)O5,Terpene
86973,COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c([C@H]3O[C@H](C)[C@H](O)[C@](C)(O)[C@@H]3O)ccc(O)c12,TypeIIPolyketide
86975,CC[C@H](C)C[C@H](C)C[C@H](C)[C@H]1OC(=O)C(CCC(N)=O)NC(=O)CN(C)C(=O)/C=C/C(C)=NC(=O)C1C,NonRibosomalPeptide
86977,CCCC(=O)NC(C)C(=O)O[C@H]1C/C=C/C=C/C=C\[C@H](OC)CC(=O)Nc2cc(O)cc(c2)CC/C=C(/C)[C@@H](O)C1C,TypeIPolyketide
86978,CCC[C@H](O)[C@]1(CC)C[C@@H](C)[C@](O)([C@]2(C)C[C@@H](C)[C@@H](C(CC)C(=O)C(C)[C@H](O)[C@@H](C)[C@H]3O[C@@](O)(C(CC)C(=O)O)[C@@H](C)[C@H](O)[C@H]3CC)O2)O1,TypeIPolyketide
86979,CC[C@H](C)C1NC(=O)C2Cc3ccc(O)c(c3)-n3cc(c4cc(ccc43)[C@]34CC(C(=O)NC(Cc5ccc(O)cc5)C(=O)O)N(C1=O)[C@H]3Nc1ccccc14)CC(NC(=O)C(C)N)C(=O)N2,NonRibosomalPeptide
86981,CC[C@H](C)[C@@H]1OC(=O)/C=C/C=C/C=C/C=C/C=C/C[C@H](O)[C@H](C)[C@@H](O)C[C@H](O)C[C@@H](O)C[C@@H](O)C[C@H](O)C[C@@H](O)C[C@@H](O)/C=C\[C@H]1C,TypeIPolyketide
86982,CC1=C[C@@H]2CC(=O)O[C@@H]2c2c1c(O)c1c(O)c(-c3cc(O)c4c(c3O)C(=O)C3=C(C4=O)[C@H]4OC(=O)C[C@H]4O[C@@H]3C)cc(O)c1c2O,TypeIIPolyketide
86984,COC(=O)C[C@H](NC(=O)C(NC(=O)C(N=C1NCC(=O)N2CC[C@H](C)C2C(=O)NC(C(C)C)C(=O)N[C@H]1C(C)(C)C)C(C)(C)C)[C@H](C)c1ccccc1)c1nccs1,Ripp
86985,CC(C)[C@@H]1OC(=O)/C=C/C=C/C=C/C=C/[C@H]2O[C@@H](C[C@H]2O)[C@H](C)[C@H](O)C[C@H](O)C[C@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)/C=C/[C@@H]1C,TypeIPolyketide
86987,C=CC(C)(C)n1cc(CC2NC(=O)C([C@@H](C)C=C(C)C)NC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)NC(=O)C([C@H](OC)c3ccccc3)NC(=O)C(C)NC(=O)C(C[C@@H](C)CO)N(C)C2=O)c2ccccc21,NonRibosomalPeptide
86988,CO[C@H]1[C@@H](O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Alkaloid
86989,CO[C@@H]1/C=C\C=C\C=C\C[C@@H](O)[C@@H](C)[C@H](OC(=O)C(C)NC(=O)C2CCCCC2)C(C)=CCCc2cc(O)cc(c2)NC(=O)C1,TypeIPolyketide
86991,C[C@@H]1C[C@H]1/C=C/[C@@H]1C[C@@H]1[C@H]1C[C@@H]1[C@H]1C[C@@H]1[C@H]1CC1=CC=CCC(=O)NC[C@H]1O[C@@H](N2CCC(=O)NC2=O)[C@H](O)[C@@H]1O,TypeIPolyketide
86992,CC[C@@H]1/C=C\C=CC[C@@H](C)[C@@H](O)[C@@](C)(O)C(=O)C(C)[C@@H](O)C(C)C(=O)C(C)[C@H](O)[C@H](C)C=CC(=O)O[C@@H]2[C@@H](C)[C@H](CC1)O[C@]1(CC[C@H](C)[C@H](C[C@H](C)O)O1)[C@@H]2CC,TypeIPolyketide
86993,COC(=O)c1c(C)cc2c(c1O)[C@@]1(O)C(=O)c3cc4c(c(O)c3C(=O)[C@]1(OC)[C@H](O)C2)C(=O)CC(=N[C@H]1O[C@H](C)[C@H](OC)[C@H](O)[C@H]1OC)C4=O,TypeIIPolyketide
86996,CC1=CC[C@@H]2C[C@H](C[C@@]3(CC[C@H](C)[C@H](C(C)C)O3)O2)OC(=O)C2C=C(COC(=O)c3ccc[nH]3)[C@@H](O)[C@@H]3OCC(=C/C=C/[C@@H](C)C1)[C@]23O,TypeIPolyketide
86999,CO[C@H]1C[C@@H](C)CC(C)=CC(C)C(=O)C[C@@H](O)[C@H](C)[C@@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)OC(=O)C2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]1[C@@H](OC)C[C@H]2C,TypeIPolyketide
87000,COC1=CC(C)=CC(C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@H]([C@H](C)[C@@H](O)[C@H](C)[C@@]2(O)CC[C@H](C)[C@@H](C(C)C)O2)OC1=O,TypeIPolyketide
87001,COC1=CC(C)=CC(C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@H]([C@@H](C)[C@@H](O)C(C)C(=O)C=CC(C)[C@H](O)C(C)C)OC1=O,TypeIPolyketide
87002,CC1(C)O[C@]2(C[C@H]3C(C)(C)[C@@H](Cl)CC[C@]3(C)O)C(=O)c3cc(O)cc(O)c3C(=O)C2=C[C@@H]1Cl,Terpene
87003,C#CCCC/C(=C\Cl)CC[C@H](C)/C=C/CCC(=O)NCC/C(=C\C(=O)N1C(=O)C=C[C@@H]1C)OC,TypeIPolyketide
87004,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OC[C@H]2/C=C/CCC(=O)[C@@](C)(O)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)[C@@H](C)/C=C\C(=O)O[C@H]2C)[C@@H]1OC,TypeIPolyketide
87005,CCC1C(=O)O[C@H](CC)C/C=C/C=C/C=C/C=C/[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)CCCC(=O)C[C@@H]1O)C[C@H](O)C2C(=O)O,TypeIPolyketide
87006,CCC1=NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCC[C@H](C)CC)[C@H](C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,NonRibosomalPeptide
87007,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)O[C@@]1(Oc2c(cc4cc(C)oc(=O)c4c2O)[C@H](O)[C@@H]1O)[C@H]3O,TypeIIPolyketide
87008,COc1cccc2c1[C@@H](OC)O[C@]21Oc2cc(C)cc3ccc(O)c1c23,TypeIIPolyketide
87009,CCC(=O)C(C)[C@H]1O[C@@](O)(C(C)C(=O)OC[C@@H](C)[C@H]2CC[C@]3(C)C[C@@H]4[C@H](CO)C[C@@H](O)[C@@H]4[C@@](C)(O)CC=C23)[C@H](C)C[C@H]1C,Terpene
87010,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3COC4C(=O)C(C)=CC(C(=O)O1)[C@]34O)O2,TypeIPolyketide
87011,C=C1C[C@]2(/C=C\C(=O)C(C)(C)CCC(=O)Nc3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)ccc(C(=O)SC)c3O)CC[C@H]1C[C@@H]2O,Terpene
87012,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(C)=O)[C@H](C)C[C@@H](CC=O)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(C)=O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,TypeIPolyketide
87013,CC(C)/C=C/C=C\CC1NC(=O)C2C[C@@H](O)CNN2C(=O)COC(=O)[C@](C)(CO)NC(=O)C2CCCNN2C(=O)C2C[C@H](Cl)CNN2C1=O,NonRibosomalPeptide
87014,CO[C@@H]1[C@@H](C)[C@@H]([C@H](C)[C@H]2O[C@@]3(CC[C@@](C)([C@@H]4CC[C@@](C)([C@@H]5O[C@H]([C@H]6O[C@](C)(O)[C@H](C)[C@@H](OC)[C@@H]6C)[C@H](OC)[C@@H]5C)O4)O3)C[C@H](OC)[C@H]2C)O[C@H](CC(=O)OO)[C@H]1C,TypeIPolyketide
87017,C/C=C\C=C\[C@@H]1O[C@](O)(C(CO[C@@H]2C[C@@H](OC)[C@H](O[C@H]3C[C@H](OC)[C@H](O[C@@H]4C[C@@H](OC)[C@@H](O)[C@@H](C)O4)[C@@H](C)O3)[C@@H](C)O2)C(=O)NC/C=C/C=C(\C)[C@H](OC)[C@@H](C)[C@@H]2C[C@@H](O)[C@@H](/C=C/C=C/C=C/C(=O)O)O2)[C@H](OC(=O)Cc2ccccc2)[C@H](O)C1(C)C,TypeIPolyketide
87019,CC(=O)NC(C=O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3[N+](C)(C)C)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)[C@H](O)CO,Aminoglycoside
87020,CC(C)=CCC/C(C)=C/C[C@@]1(O)C(=O)c2cc(O)c(C)c(O)c2C(=O)[C@]1(Cl)CC=C(C)C,TypeIIPolyketide
87021,CC[C@H](C)CCCCCCCC/C=C/C(=O)N[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)O[C@H](C[C@H](O)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1O,Nucleoside
87022,CC[C@H](C)C1C(=O)N2NCCCC2C(=O)N2NCCCC2C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N1C,NonRibosomalPeptide
87023,CCC(CC(C)C(=O)O)C(=O)CC/C1=C/[C@@H](C)C/C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)CC[C@H](CCCC/C=C/[C@H](C)CC[C@H](C)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(C(=O)O)CC(=O)OC1,TypeIPolyketide
87024,CC1C(=O)O[C@H](C)C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@@H](O)CCCC(=O)C[C@H]1O)C[C@H](O)C2C(N)=O,TypeIPolyketide
87025,CC(C)CCCCCCCCC(=O)N(C)C(CO)C(=O)NC(C)C(=O)NCC(=O)N(C)C(C(=O)NC(C)C(=O)O)c1ccc(O)cc1,NonRibosomalPeptide
87026,COc1c(O)cc2c(OC(=O)CO)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(/C)[C@H](OC(N)=O)[C@@H](OC)/C=C/C=C(/C)C(=O)N2,TypeIPolyketide
87028,CC[C@H](C)C1OC(=O)C(NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC(=O)C([C@@H](C)CC)OC(=O)C(C)(C)[C@@H](O)[C@@H](Cc2ccccc2)OC1=O,NonRibosomalPeptide
87029,COc1ccc(CC(NC(C)=O)C(=O)N[C@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,Nucleoside
87030,CC[C@H](O)/C=C(\C)[C@@H](O)[C@H](C)/C=C/C=C/CC[C@@H](O)C=C1O[C@](O)([C@H](C)O)C(=O)C1C,TypeIPolyketide
87031,CC1O[C@@H](O[C@H]2CC[C@H](O[C@H]3[C@H](O)C[C@@H](c4ccc5c(c4O)C(=O)C4=C(C5=O)[C@]5(O)C(=O)C[C@@](C)(O[C@H]6CC[C@H](O[C@H]7C=CC(=O)C(C)O7)[C@H](C)O6)C[C@@]5(O)C=C4)O[C@@H]3C)O[C@H]2C)C=CC1=O,TypeIIPolyketide
87032,C=C1CC[C@H](Cl)C(C)(C)[C@H]1C[C@@]12OC(C)(C)[C@@H](Cl)C[C@@]1(Cl)C(=O)c1c(O)cc(O)cc1C2=O,TypeIIPolyketide
87033,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OC[C@H]2/C=C/CCC(=O)C(C)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)[C@@H](C)/C=C\C(=O)O[C@H]2C)[C@@H]1OC,TypeIPolyketide
87034,COc1cccc(-c2c3c4c(cc(C)cc4n2-c2cccc(C(=O)O)c2)C=CC3=O)c1CO,TypeIIPolyketide
87035,CC/C=C(\C)[C@H](O)[C@](C)(O)/C=C/C=C/CC[C@@H](O)C=C1O[C@](O)([C@H](C)O)C(=O)C1C,TypeIPolyketide
87036,C[C@H](O)[C@@H](C)CCCCC[C@H]1C=CC(=O)O1,TypeIPolyketide
