mibig_id,metabolite_id,unit_id
BGC0001395,4530,9
BGC0001395,4530,10
BGC0001395,4530,11
BGC0000066,916,1
BGC0000066,916,2
BGC0000066,916,3
BGC0000066,916,4
BGC0000066,916,5
BGC0000066,916,6
BGC0000066,916,7
BGC0000066,916,8
BGC0000066,916,9
BGC0000066,916,10
BGC0000067,22448,1
BGC0000067,22448,2
BGC0000067,22448,3
BGC0000067,22448,4
BGC0000067,22448,5
BGC0000067,22448,6
BGC0000067,22448,7
BGC0000067,22448,8
BGC0000067,22448,9
BGC0000068,22448,1
BGC0000068,22448,2
BGC0000068,22448,3
BGC0000068,22448,4
BGC0000068,22448,5
BGC0000068,22448,6
BGC0000068,22448,7
BGC0000068,22448,8
BGC0000068,22448,9
BGC0000032,28494,1
BGC0000032,28494,2
BGC0000032,28494,3
BGC0000032,28494,4
BGC0000032,28494,5
BGC0000032,28494,6
BGC0000032,28494,7
BGC0000032,28494,8
BGC0000042,29043,1
BGC0000042,29043,2
BGC0000042,29043,3
BGC0000042,29043,4
BGC0000042,29043,5
BGC0000042,29043,6
BGC0000042,29043,7
BGC0000042,29043,8
BGC0000042,29043,9
BGC0000042,29043,10
BGC0000042,29043,11
BGC0000055,23875,1
BGC0000055,23875,2
BGC0000055,23875,3
BGC0000055,23875,4
BGC0000055,23875,5
BGC0000055,23875,6
BGC0000055,23875,7
BGC0000055,23875,8
BGC0000055,23875,9
BGC0000055,23875,10
BGC0000054,23880,1
BGC0000054,23880,2
BGC0000054,23880,3
BGC0000054,23880,4
BGC0000054,23880,5
BGC0000054,23880,6
BGC0000054,23880,7
BGC0000054,23880,8
BGC0000054,23880,9
BGC0000054,23880,10
BGC0000054,23880,11
BGC0000051,1045,1
BGC0000051,1045,2
BGC0000051,1045,3
BGC0000051,1045,4
BGC0000051,1045,5
BGC0000051,1045,6
BGC0000051,1045,7
BGC0001580,1045,1
BGC0001580,1045,2
BGC0001580,1045,3
BGC0001580,1045,4
BGC0001580,1045,5
BGC0001580,1045,6
BGC0001580,1045,7
BGC0001437,13330,1
BGC0001437,13330,2
BGC0001437,13330,3
BGC0001437,13330,4
BGC0000045,2021,1
BGC0000045,2021,2
BGC0000045,2021,3
BGC0000045,2021,4
BGC0000045,2021,5
BGC0000045,2021,6
BGC0000045,2021,7
BGC0000045,2021,8
BGC0001394,23050,1
BGC0001394,23050,2
BGC0001394,23050,3
BGC0001394,23050,4
BGC0001394,23050,5
BGC0001394,23050,6
BGC0001394,23050,7
BGC0001394,23050,8
BGC0001394,23050,9
BGC0001394,23050,10
BGC0001737,23050,1
BGC0001737,23050,2
BGC0001737,23050,3
BGC0001737,23050,4
BGC0001737,23050,5
BGC0001737,23050,6
BGC0001737,23050,7
BGC0001737,23050,8
BGC0001737,23050,9
BGC0001737,23050,10
BGC0001400,27762,1
BGC0001400,27762,2
BGC0001400,27762,3
BGC0001400,27762,4
BGC0001400,27762,5
BGC0001400,27762,6
BGC0001400,27762,7
BGC0001400,27762,8
BGC0001400,27762,9
BGC0001400,27762,10
BGC0001400,27762,11
BGC0001443,16051,1
BGC0001443,16051,2
BGC0001443,16051,3
BGC0001443,16051,4
BGC0001443,16051,5
BGC0001443,16051,6
BGC0001443,16051,7
BGC0001443,16051,8
BGC0001383,16282,1
BGC0001383,16282,2
BGC0001383,16282,3
BGC0001383,16282,4
BGC0001383,16282,5
BGC0001383,16282,6
BGC0001383,16282,7
BGC0001383,16282,8
BGC0001383,16282,9
BGC0001383,16282,10
BGC0001383,16282,11
BGC0001383,16282,12
BGC0000181,16282,1
BGC0000181,16282,2
BGC0000181,16282,3
BGC0000181,16282,4
BGC0000181,16282,5
BGC0000181,16282,6
BGC0000181,16282,7
BGC0000181,16282,8
BGC0000181,16282,9
BGC0000181,16282,10
BGC0000181,16282,11
BGC0000181,16282,12
BGC0001414,21528,1
BGC0001414,21528,2
BGC0001414,21528,3
BGC0001414,21528,4
BGC0001414,21528,5
BGC0001414,21528,6
BGC0001414,21528,7
BGC0001414,21528,8
BGC0001414,21528,9
BGC0001414,21528,10
BGC0001414,21528,11
BGC0001436,32707,1
BGC0001436,32707,2
BGC0001436,32707,3
BGC0001436,32707,4
BGC0001425,16325,1
BGC0001425,16325,2
BGC0001425,16325,3
BGC0001425,16325,4
BGC0001425,16325,5
BGC0001425,16325,6
BGC0001425,16325,7
BGC0001425,16325,8
BGC0001425,16325,9
BGC0001425,16325,10
BGC0001425,16325,11
BGC0001425,16325,12
BGC0001425,16325,13
BGC0001425,16325,14
BGC0001422,16325,1
BGC0001422,16325,2
BGC0001422,16325,3
BGC0001422,16325,4
BGC0001422,16325,5
BGC0001422,16325,6
BGC0001422,16325,7
BGC0001422,16325,8
BGC0001422,16325,9
BGC0001422,16325,10
BGC0001422,16325,11
BGC0001422,16325,12
BGC0001422,16325,13
BGC0001422,16325,14
BGC0001390,18352,1
BGC0001390,18352,2
BGC0000079,2620,1
BGC0000079,2620,2
BGC0000079,2620,3
BGC0000079,2620,4
BGC0000079,2620,5
BGC0000079,2620,6
BGC0000079,2620,7
BGC0000079,2620,8
BGC0000079,2620,9
BGC0000079,2620,10
BGC0000079,2620,11
BGC0001405,40112,1
BGC0001405,40112,2
BGC0001405,40112,3
BGC0001405,40112,4
BGC0001406,319,1
BGC0001406,319,2
BGC0001406,319,3
BGC0001406,319,4
BGC0001406,319,5
BGC0001406,319,6
BGC0001406,319,7
BGC0001406,319,8
BGC0001406,319,9
BGC0001406,319,10
BGC0001406,319,11
BGC0001404,6433,1
BGC0001404,6433,2
BGC0001404,6433,3
BGC0001404,6433,4
BGC0001404,6433,5
BGC0001404,6433,6
BGC0001404,6433,7
BGC0002190,26061,1
BGC0002190,26061,2
BGC0002190,26061,3
BGC0002190,26061,4
BGC0002190,26061,5
BGC0002190,26061,6
BGC0002190,26061,7
BGC0001442,35529,1
BGC0001442,35529,2
BGC0001442,35529,3
BGC0001442,35529,4
BGC0001442,35529,5
BGC0001442,35529,6
BGC0001442,35529,7
BGC0000058,23589,1
BGC0000058,23589,2
BGC0000058,23589,3
BGC0000058,23589,4
BGC0000058,23589,5
BGC0000058,23589,6
BGC0000058,23589,7
BGC0000058,23589,8
BGC0000058,23589,9
BGC0000058,23589,10
BGC0000058,23589,11
BGC0000058,23589,12
BGC0000058,23589,13
BGC0001454,41059,1
BGC0001454,41059,2
BGC0001454,41059,3
BGC0001413,1111,1
BGC0001413,1111,2
BGC0001413,1111,3
BGC0001413,1111,4
BGC0001413,1111,5
BGC0001413,1111,6
BGC0001413,1111,7
BGC0001413,1111,8
BGC0001413,1111,9
BGC0001447,9963,1
BGC0001447,9963,2
BGC0001447,9963,3
BGC0001447,9963,4
BGC0001447,9963,5
BGC0001447,9963,6
BGC0001447,9963,7
BGC0001447,9963,8
BGC0001447,9963,9
BGC0001447,9963,10
BGC0001447,9963,11
BGC0001447,9963,12
BGC0001447,9963,13
BGC0001447,9963,14
BGC0001447,9963,15
BGC0001447,9963,16
BGC0001447,9963,17
BGC0001447,9963,18
BGC0001447,9963,19
BGC0001447,9963,20
BGC0001447,9963,21
BGC0001396,33763,1
BGC0001396,33763,2
BGC0001396,33763,3
BGC0001396,33763,4
BGC0001396,33763,5
BGC0001396,33763,6
BGC0001396,33763,7
BGC0001396,33763,8
BGC0001396,33763,9
BGC0001396,33763,10
BGC0001396,33763,11
BGC0001396,33763,12
BGC0001396,33763,13
BGC0001396,33763,14
BGC0001409,25868,1
BGC0001409,25868,2
BGC0001409,25868,3
BGC0001409,25868,4
BGC0001409,25868,5
BGC0001409,25868,6
BGC0001409,25868,7
BGC0001409,25868,8
BGC0001409,25868,9
BGC0001409,25868,10
BGC0001409,25868,11
BGC0001409,25868,12
BGC0001409,25868,13
BGC0001409,25868,14
BGC0001409,25868,15
BGC0001409,25868,16
BGC0001416,13448,1
BGC0001416,13448,2
BGC0001416,13448,3
BGC0001416,13448,4
BGC0001416,13448,5
BGC0001416,13448,6
BGC0001416,13448,7
BGC0001416,13448,8
BGC0001416,13448,9
BGC0001416,13448,10
BGC0001416,13448,11
BGC0001416,13448,12
BGC0001416,13448,13
BGC0001416,13448,14
BGC0001416,13448,15
BGC0001416,13448,16
BGC0001416,13448,17
BGC0001416,13448,18
BGC0001416,13448,19
BGC0001416,13448,20
BGC0001416,13448,21
BGC0001416,13448,22
BGC0001416,13448,23
BGC0001416,13448,24
BGC0001416,13448,25
BGC0001453,25645,1
BGC0001453,25645,2
BGC0001453,25645,3
BGC0001453,25645,4
BGC0001453,25645,5
BGC0001453,25645,6
BGC0001453,25645,7
BGC0001453,25645,8
BGC0001453,25645,9
BGC0001453,25645,10
BGC0001453,25645,11
BGC0001453,25645,12
BGC0001453,25645,13
BGC0001453,25645,14
BGC0000940,30698,1
BGC0000940,30698,2
BGC0000940,30698,3
BGC0000940,30698,4
BGC0000940,30698,5
BGC0000940,30698,6
BGC0000940,30698,7
BGC0000940,30698,8
BGC0000940,30698,9
BGC0000940,30698,10
BGC0000941,25645,1
BGC0000941,25645,2
BGC0000941,25645,3
BGC0000941,25645,4
BGC0000941,25645,5
BGC0000941,25645,6
BGC0000941,25645,7
BGC0000941,25645,8
BGC0000941,25645,9
BGC0000941,25645,10
BGC0000941,25645,11
BGC0000941,25645,12
BGC0000941,25645,13
BGC0000941,25645,14
BGC0002305,25645,1
BGC0002305,25645,2
BGC0002305,25645,3
BGC0002305,25645,4
BGC0002305,25645,5
BGC0002305,25645,6
BGC0002305,25645,7
BGC0002305,25645,8
BGC0002305,25645,9
BGC0002305,25645,10
BGC0002305,25645,11
BGC0002305,25645,12
BGC0002305,25645,13
BGC0002305,25645,14
BGC0001460,1099,1
BGC0001460,1099,2
BGC0001460,1099,3
BGC0001460,1099,4
BGC0001460,1099,5
BGC0001460,1099,6
BGC0001460,1099,7
BGC0001460,1099,8
BGC0001460,1099,9
BGC0001460,1099,10
BGC0001459,1099,1
BGC0001459,1099,2
BGC0001459,1099,3
BGC0001459,1099,4
BGC0001459,1099,5
BGC0001459,1099,6
BGC0001459,1099,7
BGC0001459,1099,8
BGC0001459,1099,9
BGC0001459,1099,10
BGC0000046,46374,1
BGC0000046,46374,2
BGC0000046,46374,3
BGC0000046,46374,4
BGC0000046,46374,5
BGC0000046,46374,6
BGC0000046,46374,7
BGC0001433,32560,1
BGC0001433,32560,2
BGC0001433,32560,3
BGC0001433,32560,4
BGC0001433,32560,5
BGC0001433,32560,6
BGC0001433,32560,7
BGC0000057,13144,1
BGC0000057,13144,2
BGC0002596,13144,1
BGC0002596,13144,2
BGC0002594,13144,1
BGC0002594,13144,2
BGC0000083,18145,1
BGC0000083,18145,2
BGC0000083,18145,3
BGC0000083,18145,4
BGC0000083,18145,5
BGC0000083,18145,6
BGC0000083,18145,7
BGC0000083,18145,8
BGC0000083,18145,9
BGC0001465,44431,1
BGC0001465,44431,2
BGC0001465,44431,3
BGC0001465,44431,4
BGC0001465,44431,5
BGC0000891,4433,1
BGC0000891,4433,2
BGC0000891,4433,3
BGC0000891,4433,4
BGC0000890,44061,1
BGC0000890,44061,2
BGC0000890,44061,3
BGC0000890,44061,4
BGC0000890,44061,5
BGC0001421,15225,1
BGC0001421,15225,2
BGC0001421,15225,3
BGC0001421,15225,4
BGC0001421,15225,5
BGC0001421,15225,6
BGC0001421,15225,7
BGC0001421,15225,8
BGC0001421,15225,9
BGC0001421,15225,10
BGC0001421,15225,11
BGC0001421,15225,12
BGC0001421,15225,13
BGC0001421,15225,14
BGC0001421,15225,15
BGC0000069,913,1
BGC0000069,913,2
BGC0000069,913,3
BGC0000069,913,4
BGC0000069,913,5
BGC0000069,913,6
BGC0000069,913,7
BGC0000069,913,8
BGC0000069,913,9
BGC0000069,913,10
BGC0001439,28151,1
BGC0001439,28151,2
BGC0001439,28151,3
BGC0001439,28151,4
BGC0001439,28151,5
BGC0001439,28151,6
BGC0001439,28151,7
BGC0001439,28151,8
BGC0001439,28151,9
BGC0001439,28151,10
BGC0001439,28151,11
BGC0001439,28151,12
BGC0001439,28151,13
BGC0000050,24855,1
BGC0000050,24855,2
BGC0000050,24855,3
BGC0000050,24855,4
BGC0000050,24855,5
BGC0000050,24855,6
BGC0000050,24855,7
BGC0000050,24855,8
BGC0000059,41079,1
BGC0000059,41079,2
BGC0000059,41079,3
BGC0000059,41079,4
BGC0000059,41079,5
BGC0000059,41079,6
BGC0000059,41079,7
BGC0000059,41079,8
BGC0000059,41079,9
BGC0000059,41079,10
BGC0000059,41079,11
BGC0000059,41079,12
BGC0000059,41079,13
BGC0000059,41079,14
BGC0000059,41079,15
BGC0000059,41079,16
BGC0000059,41079,17
BGC0000059,41079,18
BGC0000059,41079,19
BGC0001464,310,1
BGC0001464,310,2
BGC0000065,22052,1
BGC0000065,22052,2
BGC0000065,22052,3
BGC0000065,22052,4
BGC0000065,22052,5
BGC0000065,22052,6
BGC0000065,22052,7
BGC0000090,16292,1
BGC0000090,16292,2
BGC0000090,16292,3
BGC0000090,16292,4
BGC0000090,16292,5
BGC0000090,16292,6
BGC0000090,16292,7
BGC0000090,16292,8
BGC0000090,16292,9
BGC0000090,16292,10
BGC0000090,16292,11
BGC0001435,3789,1
BGC0001435,3789,2
BGC0001435,3789,3
BGC0001435,3789,4
BGC0001435,3789,5
BGC0001435,3789,6
BGC0001435,3789,7
BGC0001435,3789,8
BGC0001435,3789,9
BGC0001435,3789,10
BGC0001435,3789,11
BGC0001435,3789,12
BGC0001445,18631,1
BGC0001445,18631,2
BGC0001471,437,1
BGC0001471,437,2
BGC0001471,437,3
BGC0001471,437,4
BGC0001471,437,5
BGC0001471,437,6
BGC0001471,437,7
BGC0001471,437,8
BGC0001471,437,9
BGC0001471,437,10
BGC0001471,437,11
BGC0001471,437,12
BGC0001471,437,13
BGC0001471,437,14
BGC0001471,437,15
BGC0001471,437,16
BGC0001471,437,17
BGC0001471,437,18
BGC0001471,437,19
BGC0001471,437,20
BGC0001471,437,21
BGC0001471,437,22
BGC0001471,437,23
BGC0001471,437,24
BGC0001471,437,25
BGC0001471,437,26
BGC0001471,437,27
BGC0000056,24466,1
BGC0000056,24466,2
BGC0000056,24466,3
BGC0000056,24466,4
BGC0000056,24466,5
BGC0000056,24466,6
BGC0000056,24466,7
BGC0000056,24466,8
BGC0000056,24466,9
BGC0000056,24466,10
BGC0000056,24466,11
BGC0000056,24466,12
BGC0000056,24466,13
BGC0000056,24466,14
BGC0000056,24466,15
BGC0000056,24466,16
BGC0000056,24466,17
BGC0001441,30925,1
BGC0001441,30925,2
BGC0001441,30925,3
BGC0001441,30925,4
BGC0001441,30925,5
BGC0001441,30925,6
BGC0001441,30925,7
BGC0001441,30925,8
BGC0000092,2795,1
BGC0000092,2795,2
BGC0000092,2795,3
BGC0000092,2795,4
BGC0000092,2795,5
BGC0000092,2795,6
BGC0000092,2795,7
BGC0000092,2795,8
BGC0000092,2795,9
BGC0000092,2795,10
BGC0000092,2795,11
BGC0000092,2795,12
BGC0000092,2795,13
BGC0000092,2795,14
BGC0000072,888,1
BGC0000072,888,2
BGC0000072,888,3
BGC0000072,888,4
BGC0000072,888,5
BGC0000072,888,6
BGC0000072,888,7
BGC0000072,888,8
BGC0000072,888,9
BGC0000080,19485,1
BGC0000080,19485,2
BGC0000080,19485,3
BGC0000080,19485,4
BGC0000080,19485,5
BGC0000080,19485,6
BGC0000080,19485,7
BGC0000080,19485,8
BGC0000080,19485,9
BGC0001477,747,1
BGC0001477,747,2
BGC0001477,747,3
BGC0001477,747,4
BGC0001477,747,5
BGC0001477,747,6
BGC0001477,747,7
BGC0001477,747,8
BGC0001477,747,9
BGC0001477,747,10
BGC0001477,747,11
BGC0001477,747,12
BGC0001477,747,13
BGC0001477,747,14
BGC0001477,747,15
BGC0001477,747,16
BGC0001477,747,17
BGC0001477,747,18
BGC0001434,656,1
BGC0001434,656,2
BGC0001434,656,3
BGC0001692,13837,1
BGC0001692,13837,2
BGC0000060,22826,1
BGC0000060,22826,2
BGC0000060,22826,3
BGC0000060,22826,4
BGC0000060,22826,5
BGC0000060,22826,6
BGC0000060,22826,7
BGC0000060,22826,8
BGC0000060,22826,9
BGC0000060,22826,10
BGC0001484,44479,1
BGC0001484,44479,2
BGC0001484,44479,3
BGC0001484,44479,4
BGC0001484,44479,5
BGC0001484,44479,6
BGC0001484,44479,7
BGC0001484,44479,8
BGC0001484,44479,9
BGC0001484,44479,10
BGC0001484,44479,11
BGC0001438,184,1
BGC0001438,184,2
BGC0001438,184,3
BGC0001438,184,4
BGC0001438,184,5
BGC0001438,184,6
BGC0001438,184,7
BGC0001438,184,8
BGC0001438,184,9
BGC0001438,184,10
BGC0001438,184,11
BGC0001438,184,12
BGC0000075,21015,1
BGC0000075,21015,2
BGC0000075,21015,3
BGC0000075,21015,4
BGC0000075,21015,5
BGC0000075,21015,6
BGC0000075,21015,7
BGC0000075,21015,8
BGC0000075,21015,9
BGC0000075,21015,10
BGC0000085,18082,1
BGC0000085,18082,2
BGC0000085,18082,3
BGC0000085,18082,4
BGC0000085,18082,5
BGC0000085,18082,6
BGC0000085,18082,7
BGC0000085,18082,8
BGC0000085,18082,9
BGC0000085,18082,10
BGC0000085,18082,11
BGC0000085,18082,12
BGC0000074,20727,1
BGC0000074,20727,2
BGC0000074,20727,3
BGC0000074,20727,4
BGC0000074,20727,5
BGC0000074,20727,6
BGC0000074,20727,7
BGC0000074,20727,8
BGC0000074,20727,9
BGC0000074,20727,10
BGC0000074,20727,11
BGC0001444,1333,1
BGC0001444,1333,2
BGC0000078,19991,1
BGC0000078,19991,2
BGC0000078,19991,3
BGC0000078,19991,4
BGC0000078,19991,5
BGC0000078,19991,6
BGC0000078,19991,7
BGC0000078,19991,8
BGC0000078,19991,9
BGC0000078,19991,10
BGC0000078,19991,11
BGC0000078,19991,12
BGC0000078,19991,13
BGC0000078,19991,14
BGC0001446,1490,1
BGC0001446,1490,2
BGC0001446,1490,3
BGC0001446,1490,4
BGC0000096,15685,1
BGC0000096,15685,2
BGC0000096,15685,3
BGC0000096,15685,4
BGC0000096,15685,5
BGC0000096,15685,6
BGC0000096,15685,7
BGC0000096,15685,8
BGC0000096,15685,9
BGC0000096,15685,10
BGC0000096,15685,11
BGC0000096,15685,12
BGC0000096,15685,13
BGC0000073,885,1
BGC0000073,885,2
BGC0000073,885,3
BGC0000073,885,4
BGC0000073,885,5
BGC0000073,885,6
BGC0000073,885,7
BGC0000073,885,8
BGC0000073,885,9
BGC0000073,885,10
BGC0000073,885,11
BGC0000073,885,12
BGC0000073,885,13
BGC0000073,885,14
BGC0000073,885,15
BGC0000073,885,16
BGC0000073,885,17
BGC0000073,885,18
BGC0000073,885,19
BGC0001469,17214,1
BGC0001469,17214,2
BGC0001469,17214,3
BGC0001469,17214,4
BGC0001469,17214,5
BGC0001469,17214,6
BGC0001469,17214,7
BGC0000100,15477,1
BGC0000100,15477,2
BGC0000100,15477,3
BGC0000100,15477,4
BGC0000100,15477,5
BGC0000100,15477,6
BGC0000100,15477,7
BGC0000100,15477,8
BGC0000100,15477,9
BGC0000100,15477,10
BGC0000100,15477,11
BGC0000100,15477,12
BGC0000100,15477,13
BGC0000100,15477,14
BGC0001670,15477,1
BGC0001670,15477,2
BGC0001670,15477,3
BGC0001670,15477,4
BGC0001670,15477,5
BGC0001670,15477,6
BGC0001670,15477,7
BGC0001670,15477,8
BGC0001670,15477,9
BGC0001670,15477,10
BGC0001670,15477,11
BGC0001670,15477,12
BGC0001670,15477,13
BGC0001670,15477,14
BGC0000076,39314,1
BGC0000076,39314,2
BGC0000076,39314,3
BGC0000076,39314,4
BGC0000076,39314,5
BGC0000076,39314,6
BGC0000076,39314,7
BGC0000076,39314,8
BGC0000076,39314,9
BGC0001449,32805,1
BGC0001449,32805,2
BGC0001449,32805,3
BGC0001449,32805,4
BGC0001449,32805,5
BGC0001449,32805,6
BGC0001449,32805,7
BGC0001449,32805,8
BGC0001449,32805,9
BGC0001474,283,1
BGC0001474,283,2
BGC0001474,283,3
BGC0001474,283,4
BGC0001474,283,5
BGC0001474,283,6
BGC0001474,283,7
BGC0001474,283,8
BGC0001474,283,9
BGC0001474,283,10
BGC0001474,283,11
BGC0001474,283,12
BGC0001474,283,13
BGC0001474,283,14
BGC0001474,283,15
BGC0001474,283,16
BGC0001474,283,17
BGC0001474,283,18
BGC0001474,283,19
BGC0001474,283,20
BGC0001474,283,21
BGC0001474,283,22
BGC0001474,283,23
BGC0001474,283,24
BGC0001474,283,25
BGC0001474,283,26
BGC0001452,1469,1
BGC0001452,1469,2
BGC0001452,1469,3
BGC0001452,1469,4
BGC0001452,1469,5
BGC0001452,1469,6
BGC0001452,1469,7
BGC0001452,1469,8
BGC0001452,1469,9
BGC0001452,1469,10
BGC0001452,1469,11
BGC0001452,1469,12
BGC0001452,1469,13
BGC0001452,1469,14
BGC0001522,1469,1
BGC0001522,1469,2
BGC0001522,1469,3
BGC0001522,1469,4
BGC0001522,1469,5
BGC0001522,1469,6
BGC0001522,1469,7
BGC0001522,1469,8
BGC0001522,1469,9
BGC0001522,1469,10
BGC0001522,1469,11
BGC0001522,1469,12
BGC0001522,1469,13
BGC0001522,1469,14
BGC0001479,35010,1
BGC0001479,35010,2
BGC0001479,35010,3
BGC0001479,35010,4
BGC0001479,35010,5
BGC0001479,35010,6
BGC0001479,35010,7
BGC0000081,19262,1
BGC0000081,19262,2
BGC0000081,19262,3
BGC0000081,19262,4
BGC0000081,19262,5
BGC0000081,19262,6
BGC0000081,19262,7
BGC0000081,19262,8
BGC0000081,19262,9
BGC0000081,19262,10
BGC0000081,19262,11
BGC0000081,19262,12
BGC0000081,19262,13
BGC0001448,734,1
BGC0001448,734,2
BGC0001448,734,3
BGC0001448,734,4
BGC0001448,734,5
BGC0001448,734,6
BGC0001448,734,7
BGC0001448,734,8
BGC0001448,734,9
BGC0001448,734,10
BGC0001448,734,11
BGC0000077,20383,1
BGC0000077,20383,2
BGC0000077,20383,3
BGC0000077,20383,4
BGC0000077,20383,5
BGC0000077,20383,6
BGC0000077,20383,7
BGC0000077,20383,8
BGC0001503,1556,1
BGC0001503,1556,2
BGC0001503,1556,3
BGC0001503,1556,4
BGC0001503,1556,5
BGC0001503,1556,6
BGC0001503,1556,7
BGC0001503,1556,8
BGC0001503,1556,9
BGC0001503,1556,10
BGC0001503,1556,11
BGC0001503,1556,12
BGC0001503,1556,13
BGC0001503,1556,14
BGC0001503,1556,15
BGC0001503,1556,16
BGC0001503,1556,17
BGC0001503,1556,18
BGC0000082,19026,1
BGC0000082,19026,2
BGC0000082,19026,3
BGC0000082,19026,4
BGC0000082,19026,5
BGC0000082,19026,6
BGC0000082,19026,7
BGC0000082,19026,8
BGC0000082,19026,9
BGC0000082,19026,10
BGC0000082,19026,11
BGC0000082,19026,12
BGC0000082,19026,13
BGC0000082,19026,14
BGC0000082,19026,15
BGC0000082,19026,16
BGC0000082,19026,17
BGC0000082,19026,18
BGC0001458,7032,1
BGC0001458,7032,2
BGC0000103,15277,1
BGC0000103,15277,2
BGC0000103,15277,3
BGC0000103,15277,4
BGC0000103,15277,5
BGC0000103,15277,6
BGC0000103,15277,7
BGC0000103,15277,8
BGC0000103,15277,9
BGC0000103,15277,10
BGC0000103,15277,11
BGC0000103,15277,12
BGC0000103,15277,13
BGC0000103,15277,14
BGC0000103,15277,15
BGC0000103,15277,16
BGC0000103,15277,17
BGC0000103,15277,18
BGC0001489,47155,1
BGC0001489,47155,2
BGC0001489,47155,3
BGC0001489,47155,4
BGC0001489,47155,5
BGC0001244,47155,1
BGC0001244,47155,2
BGC0001244,47155,3
BGC0001244,47155,4
BGC0001244,47155,5
BGC0001451,23273,1
BGC0001451,23273,2
BGC0001451,23273,3
BGC0001451,23273,4
BGC0001451,23273,5
BGC0001451,23273,6
BGC0001451,23273,7
BGC0001451,23273,8
BGC0001451,23273,9
BGC0001451,23273,10
BGC0001451,23273,11
BGC0002125,23276,1
BGC0002125,23276,2
BGC0002125,23276,3
BGC0002125,23276,4
BGC0002125,23276,5
BGC0002125,23276,6
BGC0002125,23276,7
BGC0002125,23276,8
BGC0002125,23276,9
BGC0001493,1624,1
BGC0001493,1624,2
BGC0001493,1624,3
BGC0001493,1624,4
BGC0001493,1624,5
BGC0001493,1624,6
BGC0001493,1624,7
BGC0001493,1624,8
BGC0001493,1624,9
BGC0001493,1624,10
BGC0001493,1624,11
BGC0001493,1624,12
BGC0001493,1624,13
BGC0001493,1624,14
BGC0001515,32408,1
BGC0001515,32408,2
BGC0001515,32408,3
BGC0001515,32408,4
BGC0001515,32408,5
BGC0001515,32408,6
BGC0001515,32408,7
BGC0001515,32408,8
BGC0001515,32408,9
BGC0001499,1600,1
BGC0001499,1600,2
BGC0001499,1600,3
BGC0001499,1600,4
BGC0001499,1600,5
BGC0001498,1600,1
BGC0001498,1600,2
BGC0001498,1600,3
BGC0001498,1600,4
BGC0001498,1600,5
BGC0000939,1600,1
BGC0000939,1600,2
BGC0000939,1600,3
BGC0000939,1600,4
BGC0000939,1600,5
BGC0000086,18049,1
BGC0000086,18049,2
BGC0000086,18049,3
BGC0000086,18049,4
BGC0000086,18049,5
BGC0000086,18049,6
BGC0000086,18049,7
BGC0000086,18049,8
BGC0000086,18049,9
BGC0000086,18049,10
BGC0000086,18049,11
BGC0000086,18049,12
BGC0000087,18049,1
BGC0000087,18049,2
BGC0000087,18049,3
BGC0000087,18049,4
BGC0000087,18049,5
BGC0000087,18049,6
BGC0000087,18049,7
BGC0000087,18049,8
BGC0000087,18049,9
BGC0000087,18049,10
BGC0000087,18049,11
BGC0000087,18049,12
BGC0001648,18049,1
BGC0001648,18049,2
BGC0001648,18049,3
BGC0001648,18049,4
BGC0001648,18049,5
BGC0001648,18049,6
BGC0001648,18049,7
BGC0001648,18049,8
BGC0001648,18049,9
BGC0001648,18049,10
BGC0001648,18049,11
BGC0001648,18049,12
BGC0000084,18110,1
BGC0000084,18110,2
BGC0000084,18110,3
BGC0000084,18110,4
BGC0000084,18110,5
BGC0000084,18110,6
BGC0000084,18110,7
BGC0000084,18110,8
BGC0000084,18110,9
BGC0000084,18110,10
BGC0000084,18110,11
BGC0000084,18110,12
BGC0000084,18110,13
BGC0000084,18110,14
BGC0001457,19380,1
BGC0001457,19380,2
BGC0001457,19380,3
BGC0001457,19380,4
BGC0001457,19380,5
BGC0001457,19380,6
BGC0001461,35559,1
BGC0001461,35559,2
BGC0001461,35559,3
BGC0001461,35559,4
BGC0001461,35559,5
BGC0001461,35559,6
BGC0001461,35559,7
BGC0001461,35559,8
BGC0001461,35559,9
BGC0001461,35559,10
BGC0001461,35559,11
BGC0001506,1533,1
BGC0001506,1533,2
BGC0001506,1533,3
BGC0001506,1533,4
BGC0001506,1533,5
BGC0001506,1533,6
BGC0001506,1533,7
BGC0001506,1533,8
BGC0001506,1533,9
BGC0001506,1533,10
BGC0001506,1533,11
BGC0001506,1533,12
BGC0001506,1533,13
BGC0001506,1533,14
BGC0001506,1533,15
BGC0001506,1533,16
BGC0000109,14564,1
BGC0000109,14564,2
BGC0000109,14564,3
BGC0000109,14564,4
BGC0000109,14564,5
BGC0000109,14564,6
BGC0000109,14564,7
BGC0000109,14564,8
BGC0000109,14564,9
BGC0000109,14564,10
BGC0000109,14564,11
BGC0000109,14564,12
BGC0000109,14564,13
BGC0000109,14564,14
BGC0001468,1365,1
BGC0001468,1365,2
BGC0001468,1365,3
BGC0001468,1365,4
BGC0001468,1365,5
BGC0001468,1365,6
BGC0001467,21369,1
BGC0001467,21369,2
BGC0001467,21369,3
BGC0001467,21369,4
BGC0001467,21369,5
BGC0001467,21369,6
BGC0001516,23046,1
BGC0001516,23046,2
BGC0001516,23046,3
BGC0001516,23046,4
BGC0001516,23046,5
BGC0001516,23046,6
BGC0001516,23046,7
